Date,0
2012-01-27,12772.621
2012-01-30,12785.546
2012-01-31,12742.4375
2012-02-01,12716.175
2012-02-02,12699.244
2012-02-03,12744.879
2012-02-06,12762.82
2012-02-07,12856.27
2012-02-08,12889.625
2012-02-09,12910.821
2012-02-10,12922.189
2012-02-13,12931.516
2012-02-14,12883.837
2012-02-15,12903.901
2012-02-16,12926.075
2012-02-17,12875.133
2012-02-21,12919.071
2012-02-22,12977.523
2012-02-23,13007.623
2012-02-24,12996.707
2012-02-27,13015.483
2012-02-28,13027.96
2012-02-29,13031.525
2012-03-01,13046.512
2012-03-02,13022.722
2012-03-05,13025.8955
2012-03-06,13030.594
2012-03-07,13023.448
2012-03-08,12897.445
2012-03-09,12881.737
2012-03-12,12937.415
2012-03-13,12972.902
2012-03-14,13000.278
2012-03-15,13137.731
2012-03-16,13211.743
2012-03-19,13262.159
2012-03-20,13267.655
2012-03-21,13271.9
2012-03-22,13237.482
2012-03-23,13196.301
2012-03-26,13136.921
2012-03-27,13134.928
2012-03-28,13238.569
2012-03-29,13260.62
2012-03-30,13209.077
2012-04-02,13192.541
2012-04-03,13234.494
2012-04-04,13289.623
2012-04-05,13270.414
2012-04-09,13177.967
2012-04-10,13128.403
2012-04-11,13042.473
2012-04-12,12878.869
2012-04-13,12861.014
2012-04-16,12984.082
2012-04-17,12958.842
2012-04-18,12962.077
2012-04-19,13083.641
2012-04-20,13094.001
2012-04-23,13038.429
2012-04-24,13051.631
2012-04-25,13010.21
2012-04-26,13032.783
2012-04-27,13104.915
2012-04-30,13204.226
2012-05-01,13254.952
2012-05-02,13256.4
2012-05-03,13292.088
2012-05-04,13307.58
2012-05-07,13275.545
2012-05-08,13159.645
2012-05-09,13091.482
2012-05-10,13031.509
2012-05-11,12951.842
2012-05-14,12929.061
2012-05-15,12905.37
2012-05-16,12816.967
2012-05-17,12734.165
2012-05-18,12684.201
2012-05-21,12576.062
2012-05-22,12481.157
2012-05-23,12527.91
2012-05-24,12561.943
2012-05-25,12560.818
2012-05-29,12571.542
2012-05-30,12532.159
2012-05-31,12586.201
2012-06-01,12525.452
2012-06-04,12469.242
2012-06-05,12288.619
2012-06-06,12194.553
2012-06-07,12192.289
2012-06-08,12374.351
2012-06-11,12487.852
2012-06-12,12563.838
2012-06-13,12498.44
2012-06-14,12554.536
2012-06-15,12554.697
2012-06-18,12641.305
2012-06-19,12757.119
2012-06-20,12786.798
2012-06-21,12842.065
2012-06-22,12862.031
2012-06-25,12717.539
2012-06-26,12685.141
2012-06-27,12614.473
2012-06-28,12601.349
2012-06-29,12659.004
2012-07-02,12671.109
2012-07-03,12830.131
2012-07-05,12901.406
2012-07-06,12953.372
2012-07-09,12943.693
2012-07-10,12861.779
2012-07-11,12806.195
2012-07-12,12745.984
2012-07-13,12695.832
2012-07-16,12659.623
2012-07-17,12768.2705
2012-07-18,12795.058
2012-07-19,12832.745
2012-07-20,12909.095
2012-07-23,12963.285
2012-07-24,12907.694
2012-07-25,12814.25
2012-07-26,12718.741
2012-07-27,12723.088
2012-07-30,12867.059
2012-07-31,13046.47
2012-08-01,13105.56
2012-08-02,13067.711
2012-08-03,13026.084
2012-08-06,12960.69
2012-08-07,13068.996
2012-08-08,13147.639
2012-08-09,13197.068
2012-08-10,13213.371
2012-08-13,13209.939
2012-08-14,13234.78
2012-08-15,13227.62
2012-08-16,13223.338
2012-08-17,13219.477
2012-08-20,13269.923
2012-08-21,13310.454
2012-08-22,13319.626
2012-08-23,13277.79
2012-08-24,13239.118
2012-08-27,13159.879
2012-08-28,13186.91
2012-08-29,13192.269
2012-08-30,13174.111
2012-08-31,13164.841
2012-09-04,13098.592
2012-09-05,13120.106
2012-09-06,13108.389
2012-09-07,13103.729
2012-09-10,13248.752
2012-09-11,13328.85
2012-09-12,13312.406
2012-09-13,13335.875
2012-09-14,13361.415
2012-09-17,13497.383
2012-09-18,13594.115
2012-09-19,13597.239
2012-09-20,13594.937
2012-09-21,13607.467
2012-09-24,13629.772
2012-09-25,13630.647
2012-09-26,13616.667
2012-09-27,13550.467
2012-09-28,13494.662
2012-10-01,13520.981
2012-10-02,13511.602
2012-10-03,13545.871
2012-10-04,13542.565
2012-10-05,13541.476
2012-10-08,13589.94
2012-10-09,13634.925
2012-10-10,13633.528
2012-10-11,13561.607
2012-10-12,13452.665
2012-10-15,13401.481
2012-10-16,13394.783
2012-10-17,13452.886
2012-10-18,13553.935
2012-10-19,13593.131
2012-10-22,13590.475
2012-10-23,13463.545
2012-10-24,13406.829
2012-10-25,13257.639
2012-10-26,13176.195
2012-10-31,13172.608
2012-11-01,13179.806
2012-11-02,13170.1455
2012-11-05,13240.362
2012-11-06,13190.595
2012-11-07,13164.385
2012-11-08,13240.683
2012-11-09,13096.588
2012-11-12,12939.279
2012-11-13,12888.158
2012-11-14,12886.946
2012-11-15,12853.613
2012-11-16,12720.303
2012-11-19,12637.022
2012-11-20,12642.039
2012-11-21,12778.513
2012-11-23,12835.773
2012-11-26,12866.225
2012-11-27,12976.678
2012-11-28,13004.964
2012-11-29,12951.099
2012-11-30,12989.005
2012-12-03,13044.03
2012-12-04,13069.0625
2012-12-05,13037.844
2012-12-06,13011.972
2012-12-07,13055.917
2012-12-10,13106.312
2012-12-11,13171.695
2012-12-12,13204.673
2012-12-13,13258.676
2012-12-14,13281.012
2012-12-17,13241.601
2012-12-18,13200.576
2012-12-19,13249.695
2012-12-20,13350.785
2012-12-21,13332.004
2012-12-24,13341.876
2012-12-26,13280.49
2012-12-27,13219.488
2012-12-28,13186.158
2012-12-31,13168.018
2013-01-02,13067.602
2013-01-03,13116.47
2013-01-04,13340.126
2013-01-07,13424.186
2013-01-08,13452.922
2013-01-09,13427.893
2013-01-10,13385.063
2013-01-11,13411.025
2013-01-14,13482.39
2013-01-15,13523.733
2013-01-16,13543.807
2013-01-17,13565.162
2013-01-18,13560.764
2013-01-22,13608.146
2013-01-23,13665.955
2013-01-24,13724.828
2013-01-25,13785.806
2013-01-28,13836.006
2013-01-29,13896.214
2013-01-30,13912.8955
2013-01-31,13958.837
2013-02-01,13956.297
2013-02-04,13921.621
2013-02-05,13997.385
2013-02-06,13963.601
2013-02-07,13994.688
2013-02-08,14020.41
2013-02-11,14002.915
2013-02-12,14020.337
2013-02-13,14019.585
2013-02-14,14045.204
2013-02-15,14036.707
2013-02-19,14023.334
2013-02-20,14024.025
2013-02-21,14058.97
2013-02-22,14010.996
2013-02-25,13954.476
2013-02-26,14006.9
2013-02-27,13911.536
2013-02-28,13924.281
2013-03-01,14049.457
2013-03-04,14092.139
2013-03-05,14112.318
2013-03-06,14140.386
2013-03-07,14229.441
2013-03-08,14295.902
2013-03-11,14336.493
2013-03-12,14390.075
2013-03-13,14443.964
2013-03-14,14467.329
2013-03-15,14477.651
2013-03-18,14533.1
2013-03-19,14545.861
2013-03-20,14509.02
2013-03-21,14494.683
2013-03-22,14528.718
2013-03-25,14493.308
2013-03-26,14524.682
2013-03-27,14506.316
2013-03-28,14558.906
2013-04-01,14566.213
2013-04-02,14592.793
2013-04-03,14601.781
2013-04-04,14656.43
2013-04-05,14615.765
2013-04-08,14623.449
2013-04-09,14611.018
2013-04-10,14633.554
2013-04-11,14681.707
2013-04-12,14777.046
2013-04-15,14851.519
2013-04-16,14873.487
2013-04-17,14719.585
2013-04-18,14743.61
